,model,sentence,correct,txt,sent_type
191,Qwen/Qwen2.5-72B-Instruct,While Anna dressed the baby spit up on the bed.,True,"1. Anna dressed the baby.
2. The baby spit up on the bed.",GP_prob
192,Qwen/Qwen2.5-72B-Instruct,While the boy washed the dog barked loudly.,True,"1. The boy washed.
2. The dog barked loudly.",GP_prob
193,Qwen/Qwen2.5-72B-Instruct,While the jockey settled down the horse stood in the stall.,True,"1. The jockey settled down.
2. The horse stood in the stall.",GP_prob
194,Qwen/Qwen2.5-72B-Instruct,While the mother undressed the baby cried softly.,True,"1. The mother undressed the baby.
2. The baby cried softly.",GP_prob
195,Qwen/Qwen2.5-72B-Instruct,While the nurse shaved the patient watched TV.,True,"1. The nurse shaved the patient.
2. The patient watched TV.",GP_prob
196,Qwen/Qwen2.5-72B-Instruct,While the girl scratched the cat stared at the dog.,True,"1. The girl scratched.
2. The cat stared at the dog.",GP_prob
197,Qwen/Qwen2.5-72B-Instruct,While the mother calmed down the children sat on the bed.,True,"1. The mother calmed down.
2. The children sat on the bed.",GP_prob
198,Qwen/Qwen2.5-72B-Instruct,While the artist changed the painting stood the test of time.,True,"1. The artist changed the painting.
2. The painting stood the test of time.",GP_prob
199,Qwen/Qwen2.5-72B-Instruct,While the child grew the tomatoes invaded the garden.,True,"1. The child grew.
2. The tomatoes invaded the garden.",GP_prob
200,Qwen/Qwen2.5-72B-Instruct,While the toddler rolled the ball kept moving across the room.,True,"1. The toddler rolled the ball.
2. The ball kept moving across the room.",GP_prob
201,Qwen/Qwen2.5-72B-Instruct,While the mechanic turned the wheel made weird noises.,True,"1. The mechanic turned the wheel.
2. The wheel made weird noises.",GP_prob
202,Qwen/Qwen2.5-72B-Instruct,While the ice cap shrank the river stayed warm.,True,"1. The ice cap shrank.
2. The river stayed warm.",GP_prob
203,Qwen/Qwen2.5-72B-Instruct,While the gymnast swung the bat fell on the road,True,"1. The gymnast swung.
2. The bat fell on the road.",GP_prob
204,Qwen/Qwen2.5-72B-Instruct,While Bill trained the athletes started the game.,True,"1. Bill trained.
2. The athletes started the game.",GP_prob
205,Qwen/Qwen2.5-72B-Instruct,While the dog moved the bone went bad.,True,"1. The dog moved.
2. The bone went bad.",GP_prob
206,Qwen/Qwen2.5-72B-Instruct,While the river flooded the valley kept on living quietly.,True,"1. The river flooded.
2. The valley kept on living quietly.",GP_prob
207,Qwen/Qwen2.5-72B-Instruct,While the log broke the window moved on its axis.,True,"1. The log broke the window.
2. The window moved on its axis.",GP_prob
208,Qwen/Qwen2.5-72B-Instruct,While the match lit the fire warmed the children.,True,"1. The match lit the fire.
2. The fire warmed the children.",GP_prob
209,Qwen/Qwen2.5-72B-Instruct,While the wave crashed the boat was stranded in the ocean.,True,"1. The wave crashed.
2. The boat was stranded in the ocean.",GP_prob
210,Qwen/Qwen2.5-72B-Instruct,While the man hunted the deer ran into the woods.,True,"1. The man hunted.
2. The deer ran into the woods.",GP_prob
211,Qwen/Qwen2.5-72B-Instruct,While the man hunted the child ran into the woods.,True,"1. The man hunted.
2. The child ran into the woods.",GP_prob
212,Qwen/Qwen2.5-72B-Instruct,While the skipper sailed the boat veered off course.,True,"1. The skipper sailed the boat.
2. The boat veered off course.",GP_prob
213,Qwen/Qwen2.5-72B-Instruct,While the skipper sailed the car veered off course.,True,"1. The skipper sailed.
2. The car veered off course.",GP_prob
214,Qwen/Qwen2.5-72B-Instruct,While the orchestra performed the symphony played on the radio.,True,"1. The orchestra performed.
2. The symphony played on the radio.",GP_prob
215,Qwen/Qwen2.5-72B-Instruct,While the orchestra performed the newsflash played on the radio.,True,"1. The orchestra performed.
2. The newsflash played on the radio.",GP_prob
216,Qwen/Qwen2.5-72B-Instruct,While the bridesmaid ordered the dress got delivered.,True,"1. The bridesmaid ordered the dress.
2. The dress got delivered.",GP_prob
217,Qwen/Qwen2.5-72B-Instruct,While the bridesmaid ordered the tractor got delivered.,True,"1. The bridesmaid ordered.
2. The tractor got delivered.",GP_prob
218,Qwen/Qwen2.5-72B-Instruct,While Susan wrote the letter fell off the table.,True,"1. Susan wrote the letter.
2. The letter fell off the table.",GP_prob
219,Qwen/Qwen2.5-72B-Instruct,While Susan wrote the Bible fell off the table.,True,"1. Susan wrote.
2. The Bible fell off the table.",GP_prob
220,Qwen/Qwen2.5-72B-Instruct,While the farmer steered the tractor pulled the car.,True,"1. The farmer steered the tractor.
2. The tractor pulled the car.",GP_prob
221,Qwen/Qwen2.5-72B-Instruct,While the farmer steered the tank pulled the car.,True,"1. The farmer steered the tank.
2. The tank pulled the car.",GP_prob
222,Qwen/Qwen2.5-72B-Instruct,While the lawyer studied the contract lay on the roll-top desk.,True,"1. The lawyer studied the contract.
2. The contract lay on the roll-top desk.",GP_prob
223,Qwen/Qwen2.5-72B-Instruct,While the lawyer studied the cat lay on the roll-top desk.,True,"1. The lawyer studied.
2. The cat lay on the roll-top desk.",GP_prob
224,Qwen/Qwen2.5-72B-Instruct,While the clown juggled the balls fell on the ground.,True,"1. The clown juggled.
2. The balls fell on the ground.",GP_prob
225,Qwen/Qwen2.5-72B-Instruct,While the clown juggled the cats fell on the ground.,True,"1. The clown juggled.
2. The cats fell on the ground.",GP_prob
226,Qwen/Qwen2.5-72B-Instruct,While Anne vacuumed the rug lost its colors.,True,"1. Anne vacuumed the rug.
2. The rug lost its colors.",GP_prob
227,Qwen/Qwen2.5-72B-Instruct,While Anne vacuumed the chameleon lost its colors.,True,"1. Anne vacuumed.
2. The chameleon lost its colors.",GP_prob
228,google/gemma-2-27b,While the secretary typed the memo neared completion.,False,,GP_prob
229,google/gemma-2-27b,While the secretary typed the drawing neared completion.,False,,GP_prob
230,google/gemma-2-27b,While the explorer paddled the canoe headed toward a waterfall.,False,,GP_prob
231,google/gemma-2-27b,While the explorer paddled the yacht headed toward a waterfall.,False,,GP_prob
232,google/gemma-2-27b,While the cowboy rode the horse sweated profusely.,False,,GP_prob
233,google/gemma-2-27b,While the cowboy rode the leopard sweated profusely.,False,,GP_prob
234,google/gemma-2-27b,While Tom grilled the hot dog began to burn.,False,,GP_prob
235,google/gemma-2-27b,While Tom grilled the barn began to burn.,False,,GP_prob
236,google/gemma-2-27b,While the architect drew the building represented modern times style.,False,,GP_prob
237,google/gemma-2-27b,While the architect drew the melody represented modern times style.,False,,GP_prob
238,google/gemma-2-27b,While the chef stirred the soup boiled over.,False,,GP_prob
239,google/gemma-2-27b,While the chef stirred the acid boiled over.,False,,GP_prob
240,google/gemma-2-27b,While the tourist explored the tunnel echoed with mysterious sounds.,False,,GP_prob
241,google/gemma-2-27b,While the tourist explored the trunk echoed with mysterious sounds.,False,,GP_prob
242,google/gemma-2-27b,While the woman drank the water spilled on the floor.,False,,GP_prob
243,google/gemma-2-27b,While the woman drank the mud spilled on the floor.,False,,GP_prob
244,google/gemma-2-27b,While the snake swallowed the frog kicked vigorously.,False,,GP_prob
245,google/gemma-2-27b,While the snake swallowed the hippo kicked vigorously.,False,,GP_prob
246,google/gemma-2-27b,While the lion attacked the baboon screamed in terror.,False,,GP_prob
247,google/gemma-2-27b,While the lion attacked the penguin screamed in terror.,False,,GP_prob
248,google/gemma-2-27b,While the maid dusted the picture tipped over.,False,,GP_prob
249,google/gemma-2-27b,While the maid dusted the cow tipped over.,False,,GP_prob
250,google/gemma-2-27b,While the teacher counted the children formed a line.,False,,GP_prob
251,google/gemma-2-27b,While the teacher counted the ants formed a line.,False,,GP_prob
252,google/gemma-2-27b,While the champion raced the challenger stumbled and fell.,False,,GP_prob
253,google/gemma-2-27b,While the champion raced the spectator stumbled and fell.,False,,GP_prob
254,google/gemma-2-27b,While Jerry played the violin went out of tune.,False,,GP_prob
255,google/gemma-2-27b,While Jerry played the speakers went out of tune.,False,,GP_prob
256,google/gemma-2-27b,While the girl painted the rainbow slowly faded outside.,False,,GP_prob
257,google/gemma-2-27b,While the girl painted the music slowly faded outside.,False,,GP_prob
258,google/gemma-2-27b,While Kendra parked the van bumped the curb.,False,,GP_prob
259,google/gemma-2-27b,While Kendra parked the horse bumped the curb.,False,,GP_prob
260,google/gemma-2-27b,While Angela cleaned the dog stood in the yard.,False,,GP_prob
261,google/gemma-2-27b,While Angela cleaned the mailman stood in the yard.,False,,GP_prob
262,google/gemma-2-27b,While the sailor smoked the pipe glowed brightly.,False,,GP_prob
263,google/gemma-2-27b,While the sailor smoked the firefly glowed brightly.,False,,GP_prob
264,google/gemma-2-27b,While the tourist filmed the dancer blocked the sidewalk.,False,,GP_prob
265,google/gemma-2-27b,While the tourist filmed the trashbags blocked the sidewalk.,False,,GP_prob
266,google/gemma-2-27b,While the athlete wrestled the opponent shouted insults.,False,,GP_prob
267,google/gemma-2-27b,While the athlete wrestled the audience shouted insults.,False,,GP_prob
268,google/gemma-2-27b,While the warrior fought the enemy retreated.,False,,GP_prob
269,google/gemma-2-27b,While the warrior fought the rhino retreated.,False,,GP_prob
270,google/gemma-2-27b,While Harry chewed the steak fell to the floor.,False,,GP_prob
271,google/gemma-2-27b,While Harry chewed the book fell to the floor.,False,,GP_prob
272,google/gemma-2-27b,While Bill ate the turkey sat on the table.,False,,GP_prob
273,google/gemma-2-27b,While Bill ate the baby sat on the table.,False,,GP_prob
274,google/gemma-2-27b,While Janet baked the bread rose in the oven.,False,,GP_prob
275,google/gemma-2-27b,While Janet baked the pressure rose in the oven.,False,,GP_prob
276,google/gemma-2-27b,While the public cheered the team left the restaurant.,False,,GP_prob
277,google/gemma-2-27b,While the public cheered the rats left the restaurant.,False,,GP_prob
278,google/gemma-2-27b,While the cleaner mopped the floor was filled with stains.,False,,GP_prob
279,google/gemma-2-27b,While the cleaner mopped the ceiling was filled with stains.,False,,GP_prob
280,google/gemma-2-27b,While the chef cooked the meal impressed the couple.,False,,GP_prob
281,google/gemma-2-27b,While the chef cooked the cat impressed the couple.,False,,GP_prob
282,google/gemma-2-27b,While the child finished the homework waited on the table.,False,,GP_prob
283,google/gemma-2-27b,While the child finished the tax forms waited on the table.,False,,GP_prob
284,google/gemma-2-27b,While the student knitted the sweater sold to the highest bidder.,False,,GP_prob
285,google/gemma-2-27b,While the student knitted the painting sold to the highest bidder.,False,,GP_prob
286,google/gemma-2-27b,While the astronomer observed the comet lit up the room.,False,,GP_prob
287,google/gemma-2-27b,While the astronomer observed the lightbulb lit up the room.,False,,GP_prob
288,google/gemma-2-27b,While the players started the game bored the children.,False,,GP_prob
289,google/gemma-2-27b,While the players started the lesson bored the children.,False,,GP_prob
290,google/gemma-2-27b,While the professor taught the students looked at the board.,False,,GP_prob
291,google/gemma-2-27b,While the professor taught the puppies looked at the board.,False,,GP_prob
292,google/gemma-2-27b,While the pianist practiced the melody echoed through the hall.,False,,GP_prob
293,google/gemma-2-27b,While the pianist practiced the vacuum echoed through the hall.,False,,GP_prob
294,google/gemma-2-27b,While the couple left the bar buzzed with activity.,False,,GP_prob
295,google/gemma-2-27b,While the couple left the hive buzzed with activity.,False,,GP_prob
296,google/gemma-2-27b,While the gardener harvested the tomatoes hanged on the vine.,False,,GP_prob
297,google/gemma-2-27b,While the gardener harvested the chrysalis hanged on the vine.,False,,GP_prob
298,google/gemma-2-27b,While the horse pulled the cart moved silently.,False,,GP_prob
299,google/gemma-2-27b,While the horse pulled the submarine moved silently.,False,,GP_prob
300,google/gemma-2-27b,While Jim bathed the child giggled with delight.,False,,GP_prob
301,google/gemma-2-27b,While the chimps groomed the baboons sat in the grass.,False,,GP_prob
302,google/gemma-2-27b,While Frank dried off the car sat in the driveway.,False,,GP_prob
303,google/gemma-2-27b,While Betty woke up the neighbor coughed loudly.,False,,GP_prob
304,google/gemma-2-27b,While the thief hid the jewelry sparkled brightly.,False,,GP_prob
305,google/gemma-2-27b,While Anna dressed the baby spit up on the bed.,False,,GP_prob
306,google/gemma-2-27b,While the boy washed the dog barked loudly.,False,,GP_prob
307,google/gemma-2-27b,While the jockey settled down the horse stood in the stall.,False,,GP_prob
308,google/gemma-2-27b,While the mother undressed the baby cried softly.,False,,GP_prob
309,google/gemma-2-27b,While the nurse shaved the patient watched TV.,False,,GP_prob
310,google/gemma-2-27b,While the girl scratched the cat stared at the dog.,False,,GP_prob
311,google/gemma-2-27b,While the mother calmed down the children sat on the bed.,False,,GP_prob
312,google/gemma-2-27b,While the artist changed the painting stood the test of time.,False,,GP_prob
313,google/gemma-2-27b,While the child grew the tomatoes invaded the garden.,False,,GP_prob
314,google/gemma-2-27b,While the toddler rolled the ball kept moving across the room.,False,,GP_prob
315,google/gemma-2-27b,While the mechanic turned the wheel made weird noises.,False,,GP_prob
316,google/gemma-2-27b,While the ice cap shrank the river stayed warm.,False,,GP_prob
317,google/gemma-2-27b,While the gymnast swung the bat fell on the road,False,,GP_prob
318,google/gemma-2-27b,While Bill trained the athletes started the game.,False,,GP_prob
319,google/gemma-2-27b,While the dog moved the bone went bad.,False,,GP_prob
320,google/gemma-2-27b,While the river flooded the valley kept on living quietly.,False,,GP_prob
321,google/gemma-2-27b,While the log broke the window moved on its axis.,False,,GP_prob
322,google/gemma-2-27b,While the match lit the fire warmed the children.,False,,GP_prob
323,google/gemma-2-27b,While the wave crashed the boat was stranded in the ocean.,False,,GP_prob
324,google/gemma-2-27b,While the man hunted the deer ran into the woods.,False,,GP_prob
325,google/gemma-2-27b,While the man hunted the child ran into the woods.,False,,GP_prob
326,google/gemma-2-27b,While the skipper sailed the boat veered off course.,False,,GP_prob
327,google/gemma-2-27b,While the skipper sailed the car veered off course.,False,,GP_prob
328,google/gemma-2-27b,While the orchestra performed the symphony played on the radio.,False,,GP_prob
329,google/gemma-2-27b,While the orchestra performed the newsflash played on the radio.,False,,GP_prob
330,google/gemma-2-27b,While the bridesmaid ordered the dress got delivered.,False,,GP_prob
