,id,age,country,practice_1,practice_2,time,selected_answer,set,sentence_type
234,deecbbb9bd55bc026f857db69c13abef,32,United Kingdom,correct,correct,1300,correct,set_45,GP_prob_simple_question
235,9ef474fee8ea5be8b5c555104cc97cc7,50,uk,correct,correct,1690,incorrect,set_19,GP_improb_GP_question
236,6aed595380eaad4cc836e3e50807f7a7,55,UK,correct,correct,3140,correct,set_19,GP_improb_simple_question
237,5e75e0c624ce2df496536b85ad59544c,70,UK,correct,correct,5321,correct,set_18,GP_improb_GP_question
238,e56331f09285aa296f6e59c889a7041a,53,United Kingdom,correct,correct,1493,incorrect,set_20,nonGP_prob_GP_question
239,daeac806247ae5327ec7684664df8002,61,USA,correct,correct,4170,incorrect,set_20,GP_improb_GP_question
240,81d0f38f04ab98a5292982b1b5a98797,63,uk,correct,correct,3539,incorrect,set_19,nonGP_prob_GP_question
241,343b7514c99f5d81acbc304b82292bfb,52,United Kingdom,correct,correct,1666,incorrect,set_20,nonGP_prob_GP_question
242,c883f4dc5eb41e9353bfb6393c3e0811,50,United Kingdom,correct,correct,2159,incorrect,set_20,nonGP_prob_GP_question
243,b5425ab30756b8b7a7d51dd030ef5159,19,US,correct,correct,1034,correct,set_20,nonGP_prob_simple_question
244,e2ef778e3338419082ec538d28dcee5e,44,UK,correct,correct,847,correct,set_20,nonGP_prob_simple_question
245,c2db0cb4483d48817796d21866744e59,49,uk,correct,correct,3463,correct,set_20,nonGP_prob_simple_question
246,603102e8bd5d280489279591e1f6e8d9,45,United Kingdom,correct,correct,2929,incorrect,set_21,GP_prob_GP_question
247,5aeb5c4d91fde90624603c3506e2a7a0,30,UK,correct,correct,2348,incorrect,set_21,GP_prob_GP_question
248,f6c29d115ea80296426e508022d6b211,68,United Kingdom,incorrect,correct,3238,correct,set_18,nonGP_improb_simple_question
249,2beaf45a65332cc24e22e923bcda2fd2, 63,United Kingdom,correct,correct,2388,incorrect,set_21,nonGP_improb_GP_question
250,b5e71a49f90d93c1de2c01adb706480e,63,UK,correct,correct,3330,incorrect,set_21,GP_prob_GP_question
251,2668c8b516106203f7e948a41e702a05,47,United Kingdom,correct,correct,3098,correct,set_19,nonGP_improb_simple_question
252,25330d5db9d1ca9275b057ea8ddd93d7,55,United Kingdom,correct,correct,1463,incorrect,set_21,nonGP_improb_GP_question
253,dc32ee577bd143cbe30b505093769608,47,uk,correct,correct,1449,correct,set_22,GP_improb_simple_question
254,feab7038a626b17bdc46c724934763c9,59,USA,correct,correct,2788,correct,set_18,nonGP_improb_simple_question
255,d52975fec668725a33f9749f37b04b50,53,United Kingdom,correct,correct,2224,incorrect,set_20,nonGP_prob_GP_question
256,2b620df6fd326d47854d55c8a957e561,37,U.K,correct,correct,3641,incorrect,set_20,nonGP_prob_GP_question
257,1a6974a21998b6e57405d524d7cac64f,41,uk,correct,correct,3087,incorrect,set_22,nonGP_prob_GP_question
258,998d2a6388c463f785be529ec31e7b59,34,United Kingdom,incorrect,correct,2216,incorrect,set_18,GP_improb_GP_question
259,7563505f64bee24b41ab50dd0f5f8170,31,United Kingdom,correct,correct,1377,correct,set_21,nonGP_improb_GP_question
260,51c11e1192945370b5eab4d46c04a970,47,UK,correct,correct,3584,correct,set_20,nonGP_prob_GP_question
261,b513354f10f99809fdfcdb96a51003c9,38,England,correct,correct,2290,incorrect,set_22,GP_improb_GP_question
262,07897d53b32c805f7fc4673687e84746,45,England,correct,correct,4513,correct,set_22,nonGP_improb_GP_question
263,bb44cf9bef986a3889501e7dbb42ca9b,34,United Kingdom,correct,correct,2514,correct,set_23,GP_improb_simple_question
264,b657b9f653fe9c1b004267860e97f7e0,25,UK,correct,correct,2402,correct,set_23,nonGP_improb_simple_question
265,ee8f256ec439da50750ee50cb1e9770f,44,United Kingdom,correct,correct,1634,correct,set_24,nonGP_prob_simple_question
266,366c98634b09c6db3f164f5024ab56a8,30,UK,correct,correct,3605,correct,set_22,nonGP_improb_GP_question
267,2fabd48c4b3d1d4ba4100945ab1e489f,25,England,incorrect,correct,2972,incorrect,set_22,nonGP_prob_GP_question
268,3871d36dd2a0501532cbd34a1804a850,67,United Kingdom,incorrect,correct,1868,correct,set_23,nonGP_prob_simple_question
269,b3dc8141ad6e1c47d2ab4a5e9f60ebb7,59,UK,correct,correct,1469,correct,set_24,nonGP_prob_GP_question
270,efeecf2ffaa8f480c8b65df7e7772463,36,USA,correct,correct,4968,correct,set_24,nonGP_improb_GP_question
271,32ee291086b19837b42724f8dfab6950,33,UK,incorrect,correct,4639,correct,set_24,nonGP_prob_GP_question
272,3879a445b6457e42723905c9c1468919,43,UK,correct,correct,1268,correct,set_24,nonGP_improb_simple_question
273,baf35ab320741186d6f34f9cad6422f8,58,USA,correct,correct,1944,correct,set_21,GP_prob_simple_question
274,98827bd161c560b8fcc4730699ecd68b,59,United Kingdom,correct,correct,1987,correct,set_22,nonGP_improb_simple_question
275,6572d47c59930477f9f696ee9374f264,42,United Kingdom,correct,correct,3005,correct,set_24,nonGP_improb_GP_question
276,2158188779f586c2459be6535aab4f6d,63,United Kingdom,correct,correct,2834,correct,set_24,GP_improb_GP_question
277,27c9bf16bad3a412de215fa5938af82c,38,UK,correct,correct,2269,correct,set_24,nonGP_improb_GP_question
278,8e2d3886babf822678afa9c201a2b451,51,uk,correct,correct,6000,incorrect,set_20,nonGP_prob_GP_question
279,f612593635c2436565464363676eba7d,24,US,correct,correct,3396,correct,set_25,GP_prob_simple_question
280,537afc5f3f87e0a701169b05016fe859,43,uk,correct,correct,1006,correct,set_23,nonGP_prob_simple_question
281,a91f84194a9caf3139758ca0222af6d9,31,UK,correct,correct,2170,correct,set_25,GP_prob_simple_question
282,8aa777239eb4d86162ea92add44e46da,29,United States,correct,correct,1281,incorrect,set_25,GP_prob_GP_question
283,3b1c43bdcccc8951cab52512b09c778c,58,United Kingdom,incorrect,correct,1469,correct,set_23,nonGP_prob_simple_question
284,d5cfea41c0fdb9eec96fdd0f020de8b5,53,United Kingdom,correct,correct,1324,correct,set_24,nonGP_improb_GP_question
285,286ae622a3ff28ad387fcbd7344f0dbd,64,uk,correct,correct,3014,correct,set_23,nonGP_prob_simple_question
286,927b14eddb7863e057c97939a3fd7aba,48,uk,correct,correct,2188,correct,set_24,nonGP_prob_GP_question
287,d7afd470f1b61f314435ced5585b3995,63,United Kingdom,correct,correct,3325,incorrect,set_24,nonGP_improb_GP_question
288,169c649584989c62db0e30cb1dd24b52,41,United States,correct,correct,1079,correct,set_25,nonGP_prob_simple_question
289,6f822692ee75dc5168291706035ce38d,36,uk,correct,correct,1354,correct,set_25,nonGP_prob_simple_question
290,3d064ef1a6b9334e260c5460b786f86f,67,United Kingdom,correct,correct,1269,correct,set_25,nonGP_prob_simple_question
291,0bb1b6f538305b06e2ee8eefed0e6118,31,uk,correct,correct,993,correct,set_26,nonGP_prob_simple_question
292,510652eb56e6a50469d5c71ec0ea7d06,34,United Kingdom,correct,correct,2536,correct,set_25,nonGP_improb_GP_question
293,fb316227b5135615dba0364513c184f3,36,UK,correct,correct,1143,correct,set_26,nonGP_prob_simple_question
294,fb8a74d1970aaad2b334155cd9db95b7,55,United Kingdom,correct,correct,1034,correct,set_25,nonGP_improb_simple_question
295,f96dcf0b8b8cbfa6d1dc9f2a2dac58b7,36,United Kingdom,correct,correct,2873,correct,set_25,nonGP_improb_GP_question
296,91c0534f015a264a26e449364c3b2795,50,United Kingdom,correct,correct,1779,incorrect,set_25,GP_improb_GP_question
297,f8427b819a07c88011b4433375f539cc,29,America,correct,correct,3775,correct,set_22,GP_improb_simple_question
298,ba060b988d485b8e485e6ef91db92acf,52,nited Kingdom,correct,correct,3383,incorrect,set_25,nonGP_prob_GP_question
299,2b1591f7251f5f33cd31898203343e9d,42,United Kingdom,correct,correct,3425,incorrect,set_27,nonGP_prob_GP_question
300,b17ee80123943adff9cd2edea92f653e,53,England,correct,correct,2023,correct,set_26,GP_prob_simple_question
301,d453c7ada4e8488396ead3833d5bb190,30,United Kingdom,correct,correct,1569,incorrect,set_27,GP_prob_GP_question
302,de58ea827bf3e76b02d89c293bc562c2,53,united kingdom,correct,correct,2509,incorrect,set_27,GP_prob_GP_question
303,8ff8555207f5339873edf3714d93ec06,62,UK,correct,correct,1829,correct,set_28,GP_prob_simple_question
304,714492d331a4843df70bb8ee630ff44b,37,United Kingdom,correct,correct,2363,incorrect,set_25,GP_prob_GP_question
305,b8bb52fedbbcabcc9ccddb945427c46d,33,uk,correct,correct,933,correct,set_28,GP_prob_simple_question
306,67100f03de663c9038a1b5925413fa8b,61,UK,correct,correct,4050,correct,set_27,GP_improb_GP_question
307,d3b96646e5464e082e6855c3770bc103,42,uk,correct,correct,1274,incorrect,set_28,nonGP_improb_simple_question
308,cb97f311a68fa4fcdf4cc6d86a505b61,25,United Kingdom,correct,correct,1597,correct,set_28,nonGP_prob_simple_question
309,4b571ce0e02d649c9d0d4c735aba98f2,30,United Kingdom,correct,correct,1733,incorrect,set_29,GP_prob_GP_question
310,a69b41edb6f87873002a73f142b4f7b0,31,usa,correct,correct,2167,correct,set_28,GP_prob_simple_question
311,7aa4f174089a37bb55b46f8d4f71f154,40,United Kingdom,correct,correct,2559,incorrect,set_27,nonGP_prob_GP_question
312,995dc8a013fbfd20dae9c50abde8444e,25,uk,correct,correct,2107,correct,set_28,nonGP_improb_simple_question
313,3ccaab95eb93b84f785e71e91afccd3b,34,england,correct,correct,3340,correct,set_29,nonGP_improb_GP_question
314,8a40249aac877295421d7efea23ba61e,65,United Kingdom,correct,correct,3011,correct,set_29,GP_improb_GP_question
315,f5925accad40cb234a4950c7973450c5,41,United States,correct,correct,4128,correct,set_30,GP_prob_GP_question
316,626f29fed86f9ac8a80025ca9377767d,49,United States,correct,correct,3298,incorrect,set_30,GP_improb_GP_question
317,a32ecc0c1e7cad746f36d6861be3ca11,35,United Kingdom,correct,correct,2164,correct,set_30,nonGP_prob_simple_question
318,c1a05c21b52acc74393f3ee704b6038a,37,England,correct,correct,1294,correct,set_30,nonGP_prob_simple_question
319,db47a572ad946189fb9d42f46b55b1de,41,UK,correct,correct,1361,correct,set_30,nonGP_improb_simple_question
320,f7770e146b920fdf18a83e689a0b7c9a,32,United Kingdom,correct,correct,3304,correct,set_30,GP_prob_simple_question
321,f7df94bb10334ca8c3fddbf77141e9b2,53,United Kingdom,correct,correct,2375,correct,set_30,nonGP_prob_simple_question
322,0b4409329c9b062f7c69bc8745f5cc89,31,United States,correct,correct,2816,correct,set_28,nonGP_improb_simple_question
323,a14591141cad6ea15d5b5dd9b5305ed4,49,United Kingdom,correct,correct,6000,incorrect,set_30,nonGP_prob_GP_question
324,2f249f8840fe8246166ce434913244c5,19,United Kingdom,correct,correct,1705,correct,set_29,nonGP_improb_simple_question
325,50b141233dbc02f6cc2a98013ef69737,49,UK,correct,correct,1804,correct,set_30,nonGP_prob_simple_question
326,325811d0a1f33fd083cb07dd8c26e9d1,38,England,correct,incorrect,1066,incorrect,set_30,nonGP_improb_simple_question
327,017f6ab6edc7eeffb0a4ba79dfb7354a,60,United \kingdom,correct,correct,2022,incorrect,set_30,GP_prob_GP_question
328,b2c6d074cfac1eff85dff2a4b2732ced,29,UK,correct,correct,2726,incorrect,set_30,nonGP_improb_GP_question
329,6b20601a6c30792b195b7c6ad3b3b3f9,58,uk,correct,correct,3244,incorrect,set_31,GP_prob_GP_question
330,77c0a752c238313c2a25ebba169c741d,57,UK,correct,correct,4546,incorrect,set_30,GP_prob_GP_question
331,e9ca20f14e355705a69c7f64bad0b559,54,United Kingdom,correct,correct,1257,correct,set_30,nonGP_improb_simple_question
332,78d226dc6bddbac2455c0a286aa08fd2,52,uk,correct,correct,2489,correct,set_30,nonGP_prob_GP_question
333,381662b08826afd10df5450f24c37052,34,uk,correct,correct,2701,correct,set_24,nonGP_improb_GP_question
334,fd5ed4b00591995451a53f8c2d121017,44,UK,correct,correct,876,correct,set_31,GP_prob_simple_question
335,ea791267529fbde4de5b03f3b4353d61,37,United Kingdom,correct,correct,4822,correct,set_32,GP_prob_simple_question
336,68b36a17ef8f0e158d6158fb341947fe,35,UK,correct,correct,1268,correct,set_32,GP_improb_simple_question
337,86d219c4379f3ad7f87e7fed83378c20,55,United Kingdom,correct,correct,3351,correct,set_30,nonGP_improb_simple_question
338,50be2b590b2b60bff2c399641b9d44d6,50,England,correct,correct,1619,incorrect,set_31,nonGP_prob_GP_question
339,dd0283259c488d3779383edfdc85ece4,50,UK,correct,correct,1329,correct,set_33,nonGP_improb_GP_question
340,3e10445d6e5dd3b46112649adf958103,41,UK,correct,correct,2000,correct,set_34,GP_prob_simple_question
341,8d02621dabbec11ffcf266209ced1225,34,UK,correct,correct,930,correct,set_34,GP_prob_simple_question
342,0b2aad486fab5e213e4d7b4a710d9d16,70,England,correct,incorrect,3251,correct,set_31,GP_prob_simple_question
343,6f7feb46b072fe4cb48ad240853f4750,51,uk,correct,correct,2431,correct,set_33,nonGP_prob_GP_question
344,99c4f1a208528e108ff4cccd627502bc,47,USA,correct,correct,1829,correct,set_34,GP_prob_simple_question
345,181f2bca09db2b29c402e9e0d693c7be,29,USA,correct,incorrect,1612,incorrect,set_34,GP_prob_GP_question
346,eddc1b5c41a50c0391c9364fa97b275b,64,United Kingdom,incorrect,correct,3427,incorrect,set_33,nonGP_improb_GP_question
347,42a527d1ba7e6fe234d3dfa60fcccd06,56,Scotland UK,correct,correct,2757,correct,set_34,GP_prob_simple_question
348,f7eed56027f7fdf9597b85c4bc052338,37,UK,correct,correct,1722,incorrect,set_34,GP_prob_GP_question
349,84853415123d853cc4f09e8e5153957f,27,UK,correct,correct,1032,correct,set_34,nonGP_prob_simple_question
350,ac2f779a7258ee219d7a7aa36fec51e6,28,Britain,correct,correct,1571,incorrect,set_34,GP_prob_GP_question
351,4a7c41cfa2509f1dc601c1f39e53e30d,36,england,incorrect,incorrect,1896,incorrect,set_33,nonGP_improb_GP_question
352,37a83b492accf5bbfd712123b47e42b5,45,South Africa,correct,correct,1604,correct,set_34,GP_improb_simple_question
353,f213267df94be6071a9ab444ef0bc34a,53,UK,correct,correct,2121,incorrect,set_34,GP_prob_GP_question
354,8eabdb9bfe6ec4071f5fdbf28a770bbf,32,United Kingdom,correct,correct,2649,correct,set_34,GP_improb_GP_question
355,2cac2dc1d29683c94096d955b604493b,34,United Kingdom,correct,correct,3493,incorrect,set_34,nonGP_improb_GP_question
356,42d7f78d99e9e692ce6ff33adbeb3b32,44,GB,incorrect,incorrect,6000,incorrect,set_34,nonGP_improb_GP_question
357,c9fe7116a867c2217dbfcab7bf1bcb91,54,United Kingdom,correct,correct,908,incorrect,set_34,GP_prob_GP_question
358,cd9fe25f3219d573701d9aeba82d7ad3,53,England,correct,correct,1970,incorrect,set_27,GP_prob_GP_question
359,fc0c3da30a3e5d9a65a86885052eba78,78,UK,correct,correct,4969,incorrect,set_34,GP_prob_GP_question
360,1ef52d01d4f2df2357087045929baeca,36,United Kingdom,correct,correct,2643,incorrect,set_34,nonGP_improb_GP_question
361,662d8a4986e65c1fbc3262bb81e5161b,34,UK,correct,correct,1318,correct,set_35,GP_improb_GP_question
362,a8e8084b0122d8cd58d5a15909f1b9ac,71,England,correct,correct,3283,incorrect,set_34,GP_prob_GP_question
363,c32b07867aae9ba1be46d67d8be2d846,40,United Kingdom,correct,correct,2600,correct,set_35,GP_prob_simple_question
364,b27106252bee44c1c3f536e09f1896bf,51,United Kingdom,correct,correct,1503,incorrect,set_34,GP_prob_GP_question
365,06fff3713dfd986061c84ff7453140f3,44,United States,correct,correct,2157,correct,set_35,GP_improb_simple_question
366,10c73b2d93db6dd657646b44641ce169,35,USA,incorrect,incorrect,2327,correct,set_34,nonGP_prob_simple_question
367,d6ac88a9b1963a59c7f7b930a26bd1b5,41,england,correct,correct,2170,correct,set_34,GP_improb_simple_question
368,a713784e6655477adf23ecd3fa4f35b6,56,UK,correct,correct,1898,correct,set_35,GP_improb_simple_question
369,80f0677a00e7d553c8d67f558c5f3246,28,UK,correct,correct,1552,incorrect,set_35,GP_improb_GP_question
370,d93a9cccbdf6540c974d4c8b4ace376d,68,UK,incorrect,correct,3783,correct,set_35,nonGP_improb_GP_question
371,db245394aa767034670afd0572f14188,27,England,correct,correct,1289,correct,set_36,GP_prob_simple_question
372,69b0087e38721b2fb116b31398dc127a,47,United States,correct,correct,3425,correct,set_35,nonGP_improb_GP_question
373,a6509b3c3a49e0cbc5a7b2634752688b,48,United Kingdom,correct,correct,2047,correct,set_35,nonGP_prob_simple_question
374,993f73b4d367c061d286e9d0e80ad334,54,United Kingdom,correct,correct,2047,correct,set_35,GP_improb_simple_question
375,6351250c322e32d400dcbac7226d9aaf,65,UK,correct,correct,2396,incorrect,set_36,nonGP_prob_GP_question
376,1119ab38106c05d73008bc1b8d49394a,27,Scotland,correct,correct,1855,correct,set_35,nonGP_improb_GP_question
377,ded196b676a0f4b4ca7488c6fe35dd2d,40,UK,correct,correct,1031,correct,set_36,nonGP_prob_simple_question
378,dd5ec93ce1ea7fc0b3b6f44c4ac2be25,43,UK,correct,correct,2508,correct,set_36,GP_improb_simple_question
379,83ebb007adb014bcaeda46b28974f631,47,England,correct,correct,1519,correct,set_36,nonGP_prob_simple_question
380,185dd2e4b450d24d80f3107148a75888,21,united kingdom,incorrect,correct,1891,correct,set_35,nonGP_improb_simple_question
381,ae7a9a1bdfb1a75dd8c1373ff2b85d66,46,uk,correct,correct,1725,correct,set_35,nonGP_improb_GP_question
382,a19072a9817b8735a980cf85bd3a6a44,59,United Kingdom,correct,incorrect,1671,correct,set_36,GP_improb_simple_question
383,9d9e4e1fe05cf440518856dc3795751e,76,England,correct,incorrect,2628,correct,set_36,GP_improb_simple_question
384,340df1f453548f212fc4c510533daa42,37,uk,correct,correct,2011,correct,set_36,nonGP_improb_GP_question
385,7e754bb12e04ce414d8802955518f05e,34,UK,correct,correct,3468,incorrect,set_34,nonGP_improb_GP_question
386,13101673f2296fa60981319ad4876483,43,U.K,correct,correct,1749,correct,set_36,GP_prob_simple_question
387,7c711ca7fabfb103087a078a0e854131,34,United Kingdom,correct,correct,826,correct,set_36,nonGP_improb_simple_question
388,71028ee66ca742537d53fa5f94832dbc,80,UK,correct,correct,4411,incorrect,set_35,GP_improb_GP_question
389,1a29de0498dc769b0a4ddaf92900f41d,45,UK,correct,correct,1189,correct,set_37,nonGP_prob_simple_question
390,233d952788fb1e894affc3f0c1b855c1,70,UK,correct,correct,2790,correct,set_35,nonGP_improb_GP_question
391,c30dacecdf2d8fa3acff21e263c57320,59,italia,correct,correct,4064,correct,set_37,GP_prob_simple_question
392,d9b00aef6fff510c79e76967e2097a84,35,UK,correct,correct,6000,incorrect,set_38,nonGP_prob_simple_question
393,ecf7589459d280f4c8eec2e29ea7b2b4,73,United Kingdom,correct,correct,2366,correct,set_36,nonGP_improb_GP_question
394,2d77e9e35675043819e296ced81f81ae,49,UK,correct,correct,1221,correct,set_35,nonGP_improb_simple_question
395,9f42d268d13c7904cb0c329c33ff76f2,79,United Kingdom,correct,correct,3494,incorrect,set_34,GP_improb_GP_question
396,e96cc5bf7f05772f35b05f4998544964,23,USA,correct,correct,1917,incorrect,set_38,GP_improb_GP_question
397,03f040149b258fee76e7c84680e4b977,39,United Kingdom,correct,incorrect,1527,correct,set_37,nonGP_prob_simple_question
398,e282cfab979204d407c47c569601063d,40,United States,correct,correct,1112,correct,set_39,nonGP_improb_simple_question
399,f8309bf5ca09582456750c82315e279a,36,United States,correct,correct,3352,correct,set_25,nonGP_prob_simple_question
400,cdd16da1a13d8fbbe713d379ba016066,53,United Kingdom,correct,correct,2927,correct,set_38,nonGP_prob_simple_question
401,fd46630c95bde472d788fdd0fab4e9c0,69,United Kingdom,correct,correct,2692,incorrect,set_35,nonGP_improb_GP_question
402,f32eb613b8a1c1b60e8c951794c5465d,42,united kingdom,correct,correct,2101,correct,set_38,nonGP_improb_simple_question
403,1d2585be59728ac0ecb2f7f3bbcfb348,47,United Kingdom,correct,correct,1964,incorrect,set_34,GP_prob_GP_question
404,41e6841e3b4d1818b809cac96d4dff85,62,United States,correct,incorrect,1454,correct,set_36,nonGP_improb_GP_question
405,4c65880600287a7f42e05d789aff2878,47,USA,correct,correct,1564,incorrect,set_39,GP_prob_GP_question
406,91f76f8edbb74ab1b1f022e49b10f28f,50,United States,correct,correct,4505,correct,set_38,nonGP_improb_GP_question
407,84cc1ec71fa304961c50bb207db4dcc1,39,United States of America,correct,correct,2573,correct,set_38,GP_improb_simple_question
408,01e224c68bd15272e980fc915450d05c,31,England,correct,correct,1103,correct,set_38,nonGP_prob_simple_question
